Date,Innsbruck-Reichenau,Krössbach,Puig,Obernberg am Brenner,Trins,Matrei am Brenner,Schönberg im Stubaital,Telfes im Stubai,Innerschmirn-Obern,Dresdner Hütte,Neustift i. St.-Volderau
1999-08-13,45.3,11.0,18.7,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0
1999-08-14,34.6,7.32,14.8,0.0,0.0,0.1,0.0,0.3,0.3,0.8,0.0
1999-08-15,33.1,7.93,14.0,0.7,0.5,2.7,1.8,2.9,0.0,0.7,0.5
1999-08-16,37.4,10.7,16.2,26.2,13.0,9.5,10.5,11.4,22.0,17.8,12.0
1999-08-17,41.2,10.3,16.2,8.5,2.0,1.2,0.4,0.4,4.4,1.1,0.5
1999-08-18,36.2,9.13,15.6,4.7,0.5,0.2,0.3,0.8,4.9,2.0,1.0
1999-08-19,37.7,11.3,15.5,17.8,12.0,10.8,9.8,12.7,15.3,11.6,14.0
1999-08-20,51.2,16.0,19.5,5.2,9.0,9.5,11.9,9.1,6.0,13.5,7.0
1999-08-21,43.2,11.6,17.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-08-22,37.5,9.35,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-08-23,34.5,7.82,14.5,0.5,0.5,0.1,0.3,0.4,0.5,0.1,0.5
1999-08-24,34.4,9.51,14.3,7.3,6.0,6.5,7.4,8.1,8.8,17.0,8.9
1999-08-25,41.6,13.6,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-08-26,36.8,11.3,14.3,21.7,24.0,13.7,16.0,14.4,24.2,19.8,13.3
1999-08-27,52.4,16.5,19.8,1.6,0.0,1.3,1.5,0.5,1.5,1.6,0.0
1999-08-28,41.1,11.5,16.2,10.5,9.0,4.7,6.0,10.1,9.6,10.0,6.0
1999-08-29,39.1,10.3,15.7,0.7,0.3,0.4,1.5,1.3,4.6,3.8,3.5
1999-08-30,37.4,9.0,15.0,0.0,0.0,0.0,0.0,0.0,0.9,0.2,0.0
1999-08-31,33.7,7.88,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-09-01,32.3,7.38,13.6,5.8,9.0,7.6,10.6,13.6,10.0,19.6,5.0
1999-09-02,37.3,8.09,15.3,0.6,0.6,0.7,1.0,1.3,1.5,2.3,1.0
1999-09-03,31.5,5.99,13.1,0.9,0.0,0.0,0.0,0.0,0.0,1.8,0.0
1999-09-04,29.9,6.07,12.5,2.5,0.0,0.0,1.2,0.9,0.5,1.6,1.0
1999-09-05,29.8,6.2,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-09-06,28.3,5.94,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-09-07,28.9,6.19,11.8,3.5,3.0,5.0,4.0,4.0,7.7,3.5,5.1
1999-09-08,28.5,6.47,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-09-09,27.3,6.09,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-09-10,26.6,6.14,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-09-11,26.0,5.94,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-09-12,25.8,5.99,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-09-13,25.3,5.89,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-09-14,24.7,5.85,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-09-15,24.0,5.41,9.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-09-16,23.1,5.13,9.5,3.2,2.1,1.1,2.9,5.9,0.0,5.0,2.7
1999-09-17,25.1,6.53,9.79,2.6,1.3,3.0,1.1,1.2,3.3,4.4,2.0
1999-09-18,24.2,5.53,9.71,2.5,0.1,0.5,0.0,0.0,4.2,1.0,0.0
1999-09-19,22.5,4.78,9.46,3.2,2.0,2.0,1.2,0.7,1.7,0.0,0.0
1999-09-20,74.5,40.2,30.8,94.4,65.2,40.0,31.0,33.3,42.0,120.4,58.0
1999-09-21,97.1,30.3,32.8,0.0,0.9,0.3,0.0,0.0,0.0,0.0,0.0
1999-09-22,38.6,10.0,17.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-09-23,31.9,7.97,14.6,0.0,1.1,1.5,3.4,3.5,1.9,0.5,0.0
1999-09-24,30.2,7.12,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-09-25,29.1,7.08,12.9,14.6,7.1,3.9,1.1,1.3,8.3,2.0,3.0
1999-09-26,48.1,13.9,26.1,35.5,26.3,29.6,14.2,10.0,24.0,20.0,15.0
1999-09-27,48.2,9.44,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-09-28,40.0,7.38,20.2,10.2,11.4,14.2,11.3,11.1,11.8,9.8,10.5
1999-09-29,36.1,6.29,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-09-30,34.4,7.77,18.8,32.3,26.4,24.6,14.8,15.8,30.0,7.8,18.5
1999-10-01,49.0,8.29,23.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-10-02,38.1,6.2,19.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-10-03,37.2,7.32,20.2,51.1,40.1,34.4,29.9,22.7,34.0,30.6,32.0
1999-10-04,48.7,7.39,24.0,2.0,1.5,1.4,3.0,6.3,8.5,1.8,3.1
1999-10-05,40.8,5.81,20.7,1.0,1.0,1.2,3.7,1.0,0.6,11.0,1.0
1999-10-06,37.6,5.13,18.7,0.0,0.0,0.0,0.0,0.3,0.0,0.7,0.0
1999-10-07,35.3,4.65,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-10-08,34.2,4.49,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-10-09,33.4,4.46,16.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-10-10,32.5,4.36,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-10-11,31.4,4.28,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-10-12,31.0,4.14,15.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-10-13,30.0,3.9,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-10-14,29.0,3.67,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-10-15,28.1,3.48,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-10-16,27.3,3.31,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-10-17,26.6,3.15,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-10-18,25.8,3.02,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-10-19,25.2,2.91,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-10-20,24.4,2.83,12.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-10-21,24.0,2.83,11.8,0.4,0.4,0.0,0.0,0.0,0.0,0.6,0.0
1999-10-22,23.5,2.8,11.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-10-23,23.4,2.9,11.5,16.4,8.6,6.0,1.8,2.2,4.1,8.2,4.6
1999-10-24,23.8,2.92,11.9,8.1,3.2,0.0,0.0,0.0,0.0,2.6,0.0
1999-10-25,34.2,8.06,20.4,36.4,18.6,8.4,0.6,0.8,2.1,11.0,3.3
1999-10-26,40.3,6.5,20.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-10-27,29.4,3.79,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-10-28,26.3,3.17,13.9,0.6,0.0,0.3,0.6,0.0,0.0,0.0,0.0
1999-10-29,24.9,3.03,13.1,0.0,0.3,0.3,1.5,1.0,1.1,0.5,1.0
1999-10-30,24.1,2.94,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-10-31,23.3,2.77,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-11-01,22.5,2.62,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-11-02,22.0,2.52,11.8,1.8,1.6,9.1,2.3,2.2,2.8,1.7,1.6
1999-11-03,22.8,2.63,11.7,9.8,7.6,7.9,7.8,7.5,3.5,11.0,8.5
1999-11-04,22.3,2.55,11.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
1999-11-05,21.1,2.4,10.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-11-06,21.6,2.33,11.2,17.8,14.2,13.6,7.9,11.0,9.2,34.5,16.0
1999-11-07,21.6,2.28,11.0,0.0,0.2,0.6,2.3,0.0,0.0,4.1,0.0
1999-11-08,20.8,2.22,10.4,3.8,5.4,9.1,8.0,6.5,13.2,14.6,6.0
1999-11-09,20.9,2.12,10.4,4.3,6.3,15.6,7.7,7.7,14.8,21.5,7.6
1999-11-10,20.9,2.06,10.3,2.8,8.2,5.5,6.1,7.4,8.2,4.3,1.0
1999-11-11,19.9,1.93,9.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-11-12,19.5,1.92,9.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-11-13,19.3,1.95,9.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-11-14,18.9,1.89,9.28,1.3,2.4,2.0,3.5,3.5,1.6,4.4,4.0
1999-11-15,18.8,1.83,9.09,0.0,0.0,0.7,0.0,0.0,0.0,2.5,0.5
1999-11-16,18.0,1.79,8.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-11-17,18.0,1.76,8.72,7.3,8.0,6.5,6.8,8.1,8.0,16.5,9.0
1999-11-18,17.3,1.68,8.45,1.1,0.5,0.7,1.1,1.6,0.5,11.1,1.0
1999-11-19,17.2,1.68,8.33,0.6,0.4,0.7,1.0,0.4,1.0,5.3,0.5
1999-11-20,16.6,1.6,8.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-11-21,16.0,1.58,7.7,4.9,5.1,3.5,4.1,3.3,4.2,7.1,5.0
1999-11-22,16.5,1.59,7.77,8.6,8.5,13.1,14.5,9.3,8.4,2.9,5.0
1999-11-23,16.5,1.51,7.85,6.5,11.0,13.3,18.1,13.8,9.5,5.9,8.0
1999-11-24,16.3,1.47,7.89,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0
1999-11-25,16.1,1.41,7.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-11-26,15.5,1.3,7.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-11-27,15.5,1.22,7.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-11-28,14.9,1.2,7.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-11-29,15.6,1.31,7.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-11-30,15.3,1.35,7.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-12-01,15.1,1.4,7.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-12-02,15.2,1.34,7.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-12-03,15.0,1.25,7.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-12-04,15.0,1.23,7.18,5.5,1.6,1.7,2.3,3.2,1.8,2.7,3.0
1999-12-05,14.7,1.22,7.15,0.4,1.3,0.5,0.6,0.0,0.4,4.7,0.5
1999-12-06,14.2,1.15,6.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-12-07,14.2,1.24,6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-12-08,14.2,1.24,6.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-12-09,14.0,1.2,6.6,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-12-10,14.4,1.18,6.69,14.3,9.3,9.6,8.3,8.2,9.2,17.2,8.7
1999-12-11,14.0,1.15,6.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-12-12,14.0,1.12,6.4,2.2,2.3,2.9,1.5,3.1,3.3,2.0,2.5
1999-12-13,13.8,1.1,6.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-12-14,13.4,1.09,6.14,1.6,0.9,2.0,2.3,2.9,2.6,9.1,2.9
1999-12-15,13.4,1.06,6.09,0.5,1.3,0.9,1.5,2.0,1.3,12.0,4.0
1999-12-16,13.1,0.974,6.03,0.7,0.0,0.0,0.2,0.2,0.0,3.0,0.0
1999-12-17,11.8,0.667,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-12-18,12.7,0.874,5.85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1999-12-19,13.1,0.918,5.92,3.1,4.8,5.7,5.2,9.8,5.1,15.1,9.8
1999-12-20,12.6,0.87,5.87,0.4,0.6,1.0,1.5,0.7,0.5,4.7,1.0
1999-12-21,11.9,0.66,5.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-12-22,11.0,0.473,5.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-12-23,11.7,0.525,5.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-12-24,12.0,0.568,5.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-12-25,11.9,0.609,5.48,12.8,6.6,2.6,1.0,1.6,4.6,6.5,3.0
1999-12-26,11.8,0.639,5.55,13.7,13.2,8.3,10.1,18.0,10.5,21.7,13.5
1999-12-27,12.6,0.646,5.49,6.6,5.4,1.5,1.3,13.4,5.1,4.1,2.0
1999-12-28,12.1,0.691,5.45,2.1,2.7,0.6,2.5,1.3,6.0,6.5,1.0
1999-12-29,11.8,0.736,5.45,3.0,1.4,1.1,1.0,1.5,6.0,5.2,3.0
1999-12-30,11.5,0.718,5.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999-12-31,11.3,0.66,5.33,0.0,0.0,0.4,0.5,0.8,2.3,0.0,0.5
2000-01-01,11.8,0.669,5.29,0.6,1.1,1.4,2.2,1.2,3.6,2.0,0.5
2000-01-02,11.4,0.632,5.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-03,11.1,0.603,5.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-04,11.1,0.748,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-05,11.3,0.954,5.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-06,11.0,1.09,5.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-07,11.0,1.14,4.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-08,11.1,1.15,4.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-09,10.9,1.15,4.89,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0
2000-01-10,11.0,1.17,4.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-11,10.7,1.09,4.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-12,10.3,0.933,4.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-13,10.1,0.801,4.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-14,9.81,0.774,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-15,10.3,0.787,4.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-16,9.88,0.771,4.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-17,10.1,0.834,4.46,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0
2000-01-18,10.4,0.915,4.54,11.2,5.0,3.4,2.3,4.1,16.0,14.2,5.5
2000-01-19,10.1,0.899,4.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-20,9.82,0.826,4.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-21,9.87,0.868,4.39,0.0,2.9,0.0,0.0,0.0,13.7,1.7,0.5
2000-01-22,10.1,0.934,4.34,3.1,1.8,1.4,1.5,2.5,0.7,6.7,3.0
2000-01-23,9.45,0.906,4.33,1.1,3.3,6.2,4.4,3.1,1.6,12.7,5.0
2000-01-24,10.1,0.867,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-25,8.77,0.733,4.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-26,8.89,0.774,4.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-27,9.73,0.809,4.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-28,9.62,0.737,4.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-29,9.6,0.784,4.09,4.2,3.2,1.5,1.3,0.2,6.3,3.5,2.0
2000-01-30,10.1,0.853,4.31,6.6,7.7,2.5,2.9,7.9,30.7,16.1,2.1
2000-01-31,10.4,0.882,4.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-01,10.1,0.855,4.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-02,9.83,0.795,4.26,0.0,0.3,0.6,0.6,0.6,3.4,1.8,0.0
2000-02-03,9.67,0.793,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-04,9.55,0.793,4.16,0.6,0.1,0.1,0.0,0.0,0.4,0.0,0.0
2000-02-05,9.61,0.793,4.15,0.0,0.9,2.5,0.9,0.0,2.8,1.0,0.0
2000-02-06,9.33,0.793,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-07,9.81,0.793,4.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-08,9.59,0.793,4.16,0.0,2.4,1.7,1.0,1.9,0.0,7.7,1.5
2000-02-09,10.1,0.789,4.24,7.3,3.4,3.1,3.4,2.6,8.5,5.3,4.0
2000-02-10,9.6,0.779,4.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-11,9.32,0.768,4.03,1.8,2.2,1.3,1.8,2.1,2.2,2.0,1.5
2000-02-12,9.4,0.758,4.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-13,9.26,0.748,4.4,1.8,3.7,2.0,3.9,3.7,6.4,2.6,1.5
2000-02-14,9.52,0.737,4.41,0.3,0.4,0.8,1.0,0.7,2.2,2.4,0.5
2000-02-15,9.15,0.727,4.33,1.7,0.1,0.5,0.0,0.5,1.7,0.0,0.0
2000-02-16,9.37,0.717,4.35,5.7,6.6,6.2,7.4,6.5,5.0,4.6,6.0
2000-02-17,8.99,0.719,4.25,2.6,2.4,2.0,1.4,1.9,6.2,6.8,1.5
2000-02-18,9.22,0.745,4.22,9.5,9.2,2.4,5.2,8.8,10.8,12.3,11.1
2000-02-19,9.16,0.765,4.21,4.7,4.4,3.0,2.8,4.3,6.0,10.2,5.5
2000-02-20,8.51,0.698,4.16,0.5,0.2,0.0,0.0,0.0,4.3,3.6,0.0
2000-02-21,9.35,0.653,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0
2000-02-22,8.61,0.643,4.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-23,8.48,0.639,4.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-24,8.6,0.684,4.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
2000-02-25,9.13,0.712,4.16,0.0,2.3,0.5,1.4,3.1,1.2,2.0,1.0
2000-02-26,9.02,0.674,4.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-27,8.34,0.649,4.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-28,9.22,0.665,4.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-29,9.06,0.672,4.23,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-01,9.25,0.662,4.3,4.4,4.2,6.6,4.5,6.5,4.5,12.8,11.0
2000-03-02,9.08,0.652,4.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-03,8.6,0.656,4.24,0.0,0.0,0.0,0.0,1.0,0.0,1.5,0.0
2000-03-04,9.06,0.791,4.19,4.4,7.3,1.0,0.0,2.3,0.0,1.9,1.5
2000-03-05,8.5,0.691,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-06,8.66,0.705,3.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-07,8.36,0.752,3.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-08,9.01,0.752,4.01,9.5,11.9,9.1,10.4,10.6,25.1,15.1,5.5
2000-03-09,12.7,1.13,5.13,5.3,6.6,1.7,2.2,4.5,9.0,10.0,5.0
2000-03-10,13.7,1.44,5.61,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1
2000-03-11,12.2,1.36,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-12,12.3,1.42,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-13,12.1,1.39,5.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-14,12.2,1.38,4.79,4.3,9.0,4.7,2.7,7.1,6.5,6.3,5.7
2000-03-15,11.7,1.22,4.82,2.8,3.2,1.1,0.4,0.7,6.0,0.8,1.0
2000-03-16,11.5,1.09,4.31,13.2,24.3,29.7,22.5,25.7,48.0,20.0,8.3
2000-03-17,12.6,1.06,4.6,34.7,51.6,47.0,34.6,43.0,49.2,20.3,21.0
2000-03-18,13.2,0.964,4.58,1.1,4.4,8.6,12.5,10.4,6.4,16.4,8.0
2000-03-19,11.8,0.903,4.66,0.6,1.3,0.8,1.4,4.4,1.6,8.8,1.0
2000-03-20,11.4,0.873,4.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-21,11.3,0.876,4.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-22,11.5,0.948,4.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-23,12.2,1.13,4.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-24,13.2,1.33,5.09,1.4,0.2,0.9,6.2,4.9,0.0,0.8,3.0
2000-03-25,13.9,1.33,5.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-26,14.0,1.37,5.93,26.8,19.2,24.7,18.4,18.4,15.7,27.1,16.0
2000-03-27,15.3,1.38,6.01,8.7,7.8,36.7,9.1,8.6,9.0,29.2,10.0
2000-03-28,14.3,1.29,5.68,2.2,0.4,0.3,0.0,0.0,0.0,3.8,0.0
2000-03-29,14.8,1.33,5.7,19.7,18.3,11.4,13.1,16.0,10.6,29.4,23.0
2000-03-30,14.4,1.3,5.74,1.9,0.2,0.5,0.0,0.0,0.6,2.0,0.0
2000-03-31,13.6,1.2,5.78,0.0,0.4,0.0,0.0,0.2,0.0,0.5,0.0
2000-04-01,13.9,1.18,5.82,1.0,0.4,0.5,0.0,0.1,0.0,13.2,0.0
2000-04-02,13.1,1.18,5.86,0.6,0.0,0.0,0.0,0.0,0.0,8.0,0.0
2000-04-03,13.5,1.35,6.04,5.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-04,14.6,1.65,6.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-05,15.5,1.82,6.47,2.5,1.9,3.1,1.7,2.0,8.2,13.1,5.6
2000-04-06,14.8,1.69,6.19,0.0,0.0,0.2,0.0,0.2,0.0,3.3,0.0
2000-04-07,14.2,1.51,6.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-08,13.7,1.52,6.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-09,13.7,1.6,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-10,14.3,1.67,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-11,14.6,1.91,6.35,4.5,2.8,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-12,15.5,2.11,6.63,32.2,14.8,16.6,6.1,3.3,6.1,0.3,8.7
2000-04-13,15.7,1.92,6.8,18.5,5.0,0.6,0.0,0.0,1.0,0.0,0.0
2000-04-14,16.9,2.09,7.66,2.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-15,19.0,2.89,8.21,14.4,8.4,8.5,4.8,6.4,4.4,13.1,12.3
2000-04-16,20.5,3.1,8.67,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-17,20.2,3.1,8.94,2.5,3.0,5.0,5.2,5.6,4.0,11.2,12.0
2000-04-18,24.2,4.08,9.77,2.4,2.0,2.1,2.3,2.8,3.0,14.4,2.5
2000-04-19,21.9,3.26,9.46,6.9,5.9,5.5,3.1,5.0,11.0,7.8,7.7
2000-04-20,22.5,3.43,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-21,28.5,5.22,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-22,36.3,7.6,15.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-23,45.1,9.87,20.4,0.5,0.0,0.0,0.0,0.0,0.0,3.0,2.7
2000-04-24,49.8,10.0,22.9,8.5,9.3,5.9,3.7,8.1,8.1,24.4,17.3
2000-04-25,43.6,7.04,20.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-26,47.3,7.17,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-27,50.6,6.85,24.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-28,51.8,6.16,26.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-29,54.9,6.95,26.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-30,51.4,6.28,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-05-01,54.0,7.39,26.4,0.0,0.0,0.1,0.0,0.0,2.0,0.0,0.0
2000-05-02,56.7,8.47,27.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-05-03,58.6,9.15,28.3,4.6,0.3,0.8,2.4,3.7,2.0,0.5,0.0
2000-05-04,60.8,9.41,30.0,9.0,3.5,2.2,2.5,3.8,10.0,6.0,1.3
2000-05-05,63.3,10.1,32.0,0.5,2.0,4.2,0.0,0.7,1.0,0.0,0.0
2000-05-06,61.8,9.65,30.7,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-05-07,60.1,9.04,29.9,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2000-05-08,60.9,9.0,30.3,3.8,4.8,2.8,1.6,1.4,3.0,3.0,2.5
2000-05-09,66.3,11.3,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-05-10,73.7,14.1,34.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
